"species_search","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","isInCluster","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","rightsHolder","identifier","http...unknown.org.nick","verbatimEventDate","datasetName","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","recordedBy","catalogNumber","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","name","lifeStage","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","sex","projectId","elevation","elevationAccuracy","organismQuantity","organismQuantityType","habitat","http...rs.tdwg.org.dwc.terms.organismQuantity","county","verbatimCoordinateSystem","type","vernacularName","http...rs.tdwg.org.dwc.terms.organismQuantityType","samplingProtocol","verbatimElevation","institutionID","municipality","preparations","recordNumber","locality","disposition","previousIdentifications","collectionID","occurrenceRemarks","individualCount","continent","higherClassification","georeferencedBy","language","locationRemarks","sampleSizeUnit","sampleSizeValue","http...rs.tdwg.org.dwc.terms.sampleSizeValue","eventID","http...rs.tdwg.org.dwc.terms.sampleSizeUnit","eventRemarks","parentEventID","identificationRemarks","samplingEffort","collectionKey","X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.","institutionKey","fieldNumber","higherGeography","georeferenceProtocol","organismID","ownerInstitutionCode","startDayOfYear","datasetID","accessRights","dynamicProperties","identificationVerificationStatus","locationAccordingTo","georeferencedDate","nomenclaturalCode","endDayOfYear","georeferenceVerificationStatus","otherCatalogNumbers","identificationQualifier","georeferenceSources","associatedSequences","download"
"Aotus vociferans","665862797","Aotus vociferans (Spix, 1823)",-3.766667,-73.51667,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:13.145+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5219597,1,44,359,798,3239574,2436667,5219597,5219597,"Aotus vociferans (Spix, 1823)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus vociferans","Aotus","vociferans","SPECIES","ACCEPTED","LC",NA,NA,"Loreto",1956,9,13,"1956-09-13T00:00:00",NA,"2021-03-30T10:22:13.145+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PE","none","none","Peru","The Field Museum of Natural History","b5c23295-491f-4000-8a31-d82ecbea9d08",NA,NA,NA,NA,"Mammals","665862797","b5c23295-491f-4000-8a31-d82ecbea9d08",NA,"C. Kalinowski","86969",NA,"FMNH",NA,NA,NA,NA,"Aotus vociferans (Spix, 1823)",NA,NA,NA,NA,NA,"MALE",NA,120,NA,NA,NA,NA,NA,"Maynas",NA,"PhysicalObject",NA,NA,NA,NA,"FMNH",NA,"skin,skull","CK-1901","Rio Nanay, Santa Rita",NA,NA,"Mammals",NA,NA,"SOUTH_AMERICA","Animalia Chordata Mammalia Primates Aotidae",NA,"en","decimal degrees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","e71f36f1-e271-4720-a604-3c5a1418e7aa","10019","South America, Peru, Loreto, Maynas, Neotropics: Rio Nanay, Santa Rita","not recorded","2585840","FMNH","13","mammals-24-sep-2020","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus vociferans","665862798","Aotus vociferans (Spix, 1823)",-3.766667,-73.51667,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:12.610+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5219597,1,44,359,798,3239574,2436667,5219597,5219597,"Aotus vociferans (Spix, 1823)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus vociferans","Aotus","vociferans","SPECIES","ACCEPTED","LC",NA,NA,"Loreto",1956,9,1,"1956-09-01T00:00:00",NA,"2021-03-30T10:22:12.610+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PE","none","none","Peru","The Field Museum of Natural History","56da2471-f1b8-43ae-ae05-0486a94071e9",NA,NA,NA,NA,"Mammals","665862798","56da2471-f1b8-43ae-ae05-0486a94071e9",NA,"C. Kalinowski","86968",NA,"FMNH",NA,NA,NA,NA,"Aotus vociferans (Spix, 1823)",NA,NA,NA,NA,NA,"FEMALE",NA,120,NA,NA,NA,NA,NA,"Maynas",NA,"PhysicalObject",NA,NA,NA,NA,"FMNH",NA,"skin,skull","CK-1848","Rio Nanay, Santa Rita",NA,NA,"Mammals",NA,NA,"SOUTH_AMERICA","Animalia Chordata Mammalia Primates Aotidae",NA,"en","decimal degrees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","e71f36f1-e271-4720-a604-3c5a1418e7aa","10020","South America, Peru, Loreto, Maynas, Neotropics: Rio Nanay, Santa Rita","not recorded","2585839","FMNH","1","mammals-24-sep-2020","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus vociferans","665833084","Aotus vociferans (Spix, 1823)",1.4,-75.55,"gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:12.387+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5219597,1,44,359,798,3239574,2436667,5219597,5219597,"Aotus vociferans (Spix, 1823)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus vociferans","Aotus","vociferans","SPECIES","ACCEPTED","LC",NA,NA,"Caqueta",1952,1,10,"1952-01-10T00:00:00",NA,"2021-03-30T10:22:12.387+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","The Field Museum of Natural History","39d1abc4-7c72-49da-b96b-3922ebee388d",NA,NA,NA,NA,"Mammals","665833084","39d1abc4-7c72-49da-b96b-3922ebee388d",NA,"P. Hershkovitz","70682",NA,"FMNH",NA,NA,NA,NA,"Aotus vociferans (Spix, 1823)",NA,NA,NA,NA,NA,"MALE",NA,400,NA,NA,NA,NA,NA,"Florencia",NA,"PhysicalObject",NA,NA,NA,NA,"FMNH",NA,"skin,skull","PH-5828","Montanita",NA,NA,"Mammals",NA,NA,"SOUTH_AMERICA","Animalia Chordata Mammalia Primates Aotidae",NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","e71f36f1-e271-4720-a604-3c5a1418e7aa","84780","South America, Colombia, Caqueta, Florencia, Neotropics: Montanita","published","2569907","FMNH","10","mammals-24-sep-2020","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus vociferans","665833085","Aotus vociferans (Spix, 1823)",1.4,-75.55,"gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:14.413+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5219597,1,44,359,798,3239574,2436667,5219597,5219597,"Aotus vociferans (Spix, 1823)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus vociferans","Aotus","vociferans","SPECIES","ACCEPTED","LC",NA,NA,"Caqueta",1952,1,11,"1952-01-11T00:00:00",NA,"2021-03-30T10:22:14.413+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","The Field Museum of Natural History","3af61027-67c4-47b7-bfe6-c0307feb978f",NA,NA,NA,NA,"Mammals","665833085","3af61027-67c4-47b7-bfe6-c0307feb978f",NA,"P. Hershkovitz","70683",NA,"FMNH",NA,NA,NA,NA,"Aotus vociferans (Spix, 1823)",NA,NA,NA,NA,NA,"FEMALE",NA,400,NA,NA,NA,NA,NA,"Florencia",NA,"PhysicalObject",NA,NA,NA,NA,"FMNH",NA,"skin,skull","PH-5829","Montanita",NA,NA,"Mammals",NA,NA,"SOUTH_AMERICA","Animalia Chordata Mammalia Primates Aotidae",NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","e71f36f1-e271-4720-a604-3c5a1418e7aa","84781","South America, Colombia, Caqueta, Florencia, Neotropics: Montanita","published","2569908","FMNH","11","mammals-24-sep-2020","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus vociferans","665833086","Aotus vociferans (Spix, 1823)",0.133333,-74.683333,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:13.891+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5219597,1,44,359,798,3239574,2436667,5219597,5219597,"Aotus vociferans (Spix, 1823)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus vociferans","Aotus","vociferans","SPECIES","ACCEPTED","LC",NA,NA,"Caqueta",1952,2,1,"1952-02-01T00:00:00",NA,"2021-03-30T10:22:13.891+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","The Field Museum of Natural History","9d47dc90-75ca-4de8-9cf4-ee1425553158",NA,NA,NA,NA,"Mammals","665833086","9d47dc90-75ca-4de8-9cf4-ee1425553158",NA,"P. Hershkovitz","70684",NA,"FMNH",NA,NA,NA,NA,"Aotus vociferans (Spix, 1823)",NA,NA,NA,NA,NA,"FEMALE",NA,150,NA,NA,NA,NA,NA,"La Tagua",NA,"PhysicalObject",NA,NA,NA,NA,"FMNH",NA,"skin,skull","PH-5912","Tres Troncos",NA,NA,"Mammals",NA,NA,"SOUTH_AMERICA","Animalia Chordata Mammalia Primates Aotidae",NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","e71f36f1-e271-4720-a604-3c5a1418e7aa","84782","South America, Colombia, Caqueta, La Tagua, Neotropics: Tres Troncos","published","2569909","FMNH","1","mammals-24-sep-2020","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus vociferans","665833087","Aotus vociferans (Spix, 1823)",0.133333,-74.683333,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:15.913+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5219597,1,44,359,798,3239574,2436667,5219597,5219597,"Aotus vociferans (Spix, 1823)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus vociferans","Aotus","vociferans","SPECIES","ACCEPTED","LC",NA,NA,"Caqueta",1952,2,2,"1952-02-02T00:00:00",NA,"2021-03-30T10:22:15.913+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","The Field Museum of Natural History","15623b99-af7d-41cf-a1a1-c956668fb9ed",NA,NA,NA,NA,"Mammals","665833087","15623b99-af7d-41cf-a1a1-c956668fb9ed",NA,"P. Hershkovitz","70685",NA,"FMNH",NA,NA,NA,NA,"Aotus vociferans (Spix, 1823)",NA,NA,NA,NA,NA,"MALE",NA,150,NA,NA,NA,NA,NA,"La Tagua",NA,"PhysicalObject",NA,NA,NA,NA,"FMNH",NA,"skin,skull","PH-5922","Tres Troncos",NA,NA,"Mammals",NA,NA,"SOUTH_AMERICA","Animalia Chordata Mammalia Primates Aotidae",NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","e71f36f1-e271-4720-a604-3c5a1418e7aa","84783","South America, Colombia, Caqueta, La Tagua, Neotropics: Tres Troncos","published","2569910","FMNH","2","mammals-24-sep-2020","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus vociferans","665833088","Aotus vociferans (Spix, 1823)",0.133333,-74.683333,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:16.636+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5219597,1,44,359,798,3239574,2436667,5219597,5219597,"Aotus vociferans (Spix, 1823)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus vociferans","Aotus","vociferans","SPECIES","ACCEPTED","LC",NA,NA,"Caqueta",1952,2,2,"1952-02-02T00:00:00",NA,"2021-03-30T10:22:16.636+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","The Field Museum of Natural History","41d5bdd6-350c-4d30-8577-3849b6b0c702",NA,NA,NA,NA,"Mammals","665833088","41d5bdd6-350c-4d30-8577-3849b6b0c702",NA,"P. Hershkovitz","70686",NA,"FMNH",NA,NA,NA,NA,"Aotus vociferans (Spix, 1823)",NA,NA,NA,NA,NA,"FEMALE",NA,150,NA,NA,NA,NA,NA,"La Tagua",NA,"PhysicalObject",NA,NA,NA,NA,"FMNH",NA,"skin,skull","PH-5923","Tres Troncos",NA,NA,"Mammals",NA,NA,"SOUTH_AMERICA","Animalia Chordata Mammalia Primates Aotidae",NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","e71f36f1-e271-4720-a604-3c5a1418e7aa","84784","South America, Colombia, Caqueta, La Tagua, Neotropics: Tres Troncos","published","2569911","FMNH","2","mammals-24-sep-2020","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus vociferans","665833089","Aotus vociferans (Spix, 1823)",0.133333,-74.683333,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:17.135+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5219597,1,44,359,798,3239574,2436667,5219597,5219597,"Aotus vociferans (Spix, 1823)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus vociferans","Aotus","vociferans","SPECIES","ACCEPTED","LC",NA,NA,"Caqueta",1952,2,6,"1952-02-06T00:00:00",NA,"2021-03-30T10:22:17.135+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","The Field Museum of Natural History","7ed04ec8-84bb-4bdc-9a64-4c0cdf1908c0",NA,NA,NA,NA,"Mammals","665833089","7ed04ec8-84bb-4bdc-9a64-4c0cdf1908c0",NA,"P. Hershkovitz","70687",NA,"FMNH",NA,NA,NA,NA,"Aotus vociferans (Spix, 1823)",NA,NA,NA,NA,NA,"FEMALE",NA,150,NA,NA,NA,NA,NA,"La Tagua",NA,"PhysicalObject",NA,NA,NA,NA,"FMNH",NA,"skin,skull","PH-5956","Tres Troncos",NA,NA,"Mammals",NA,NA,"SOUTH_AMERICA","Animalia Chordata Mammalia Primates Aotidae",NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","e71f36f1-e271-4720-a604-3c5a1418e7aa","84785","South America, Colombia, Caqueta, La Tagua, Neotropics: Tres Troncos","published","2569912","FMNH","6","mammals-24-sep-2020","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus vociferans","665833090","Aotus vociferans (Spix, 1823)",0.466667,-75.333333,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:16.831+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5219597,1,44,359,798,3239574,2436667,5219597,5219597,"Aotus vociferans (Spix, 1823)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus vociferans","Aotus","vociferans","SPECIES","ACCEPTED","LC",NA,NA,"Putumayo",1952,2,18,"1952-02-18T00:00:00",NA,"2021-03-30T10:22:16.831+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","The Field Museum of Natural History","4e4b42bd-b3f4-4a91-9740-e47584fe2b0b",NA,NA,NA,NA,"Mammals","665833090","4e4b42bd-b3f4-4a91-9740-e47584fe2b0b",NA,"P. Hershkovitz","70688",NA,"FMNH",NA,NA,NA,NA,"Aotus vociferans (Spix, 1823)",NA,NA,NA,NA,NA,"MALE",NA,185,NA,NA,NA,NA,NA,"San Antonio",NA,"PhysicalObject",NA,NA,NA,NA,"FMNH",NA,"skin,skull","PH-5985","Rio Mecaya",NA,NA,"Mammals",NA,NA,"SOUTH_AMERICA","Animalia Chordata Mammalia Primates Aotidae",NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","e71f36f1-e271-4720-a604-3c5a1418e7aa","84786","South America, Colombia, Putumayo, San Antonio, Neotropics: Rio Mecaya","published","2569913","FMNH","18","mammals-24-sep-2020","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus vociferans","665833091","Aotus vociferans (Spix, 1823)",0.466667,-75.333333,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:12.934+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5219597,1,44,359,798,3239574,2436667,5219597,5219597,"Aotus vociferans (Spix, 1823)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus vociferans","Aotus","vociferans","SPECIES","ACCEPTED","LC",NA,NA,"Putumayo",1952,3,14,"1952-03-14T00:00:00",NA,"2021-03-30T10:22:12.934+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","The Field Museum of Natural History","5395cbd5-ccf8-4fe2-baa2-9f386047dd59",NA,NA,NA,NA,"Mammals","665833091","5395cbd5-ccf8-4fe2-baa2-9f386047dd59",NA,"P. Hershkovitz","70689",NA,"FMNH",NA,NA,NA,NA,"Aotus vociferans (Spix, 1823)",NA,NA,NA,NA,NA,"FEMALE",NA,185,NA,NA,NA,NA,NA,"San Antonio",NA,"PhysicalObject",NA,NA,NA,NA,"FMNH",NA,"skin,skull","PH-6115","Rio Mecaya",NA,NA,"Mammals",NA,NA,"SOUTH_AMERICA","Animalia Chordata Mammalia Primates Aotidae",NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","e71f36f1-e271-4720-a604-3c5a1418e7aa","84787","South America, Colombia, Putumayo, San Antonio, Neotropics: Rio Mecaya","published","2569914","FMNH","14","mammals-24-sep-2020","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus vociferans","665833092","Aotus vociferans (Spix, 1823)",0.466667,-75.333333,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:14.984+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5219597,1,44,359,798,3239574,2436667,5219597,5219597,"Aotus vociferans (Spix, 1823)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus vociferans","Aotus","vociferans","SPECIES","ACCEPTED","LC",NA,NA,"Putumayo",1952,3,14,"1952-03-14T00:00:00",NA,"2021-03-30T10:22:14.984+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","The Field Museum of Natural History","8f9ff4e9-d4cc-4bed-9c6d-86733af9ccf4",NA,NA,NA,NA,"Mammals","665833092","8f9ff4e9-d4cc-4bed-9c6d-86733af9ccf4",NA,"P. Hershkovitz","70690",NA,"FMNH",NA,NA,NA,NA,"Aotus vociferans (Spix, 1823)",NA,NA,NA,NA,NA,"MALE",NA,185,NA,NA,NA,NA,NA,"San Antonio",NA,"PhysicalObject",NA,NA,NA,NA,"FMNH",NA,"skin,skull","PH-6116","Rio Mecaya",NA,NA,"Mammals",NA,NA,"SOUTH_AMERICA","Animalia Chordata Mammalia Primates Aotidae",NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","e71f36f1-e271-4720-a604-3c5a1418e7aa","84788","South America, Colombia, Putumayo, San Antonio, Neotropics: Rio Mecaya","published","2569915","FMNH","14","mammals-24-sep-2020","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus vociferans","665833083","Aotus vociferans (Spix, 1823)",1.4,-75.55,"gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:11.778+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5219597,1,44,359,798,3239574,2436667,5219597,5219597,"Aotus vociferans (Spix, 1823)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus vociferans","Aotus","vociferans","SPECIES","ACCEPTED","LC",NA,NA,"Caqueta",1951,12,24,"1951-12-24T00:00:00",NA,"2021-03-30T10:22:11.778+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","The Field Museum of Natural History","19df7d7b-002d-4e59-9dd8-4e13574cf922",NA,NA,NA,NA,"Mammals","665833083","19df7d7b-002d-4e59-9dd8-4e13574cf922",NA,"P. Hershkovitz","70681",NA,"FMNH",NA,NA,NA,NA,"Aotus vociferans (Spix, 1823)",NA,NA,NA,NA,NA,"FEMALE",NA,400,NA,NA,NA,NA,NA,"Florencia",NA,"PhysicalObject",NA,NA,NA,NA,"FMNH",NA,"skin,skull","PH-5827","Montanita",NA,NA,"Mammals",NA,NA,"SOUTH_AMERICA","Animalia Chordata Mammalia Primates Aotidae",NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","e71f36f1-e271-4720-a604-3c5a1418e7aa","84779","South America, Colombia, Caqueta, Florencia, Neotropics: Montanita","published","2569906","FMNH","24","mammals-24-sep-2020","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
